225 1547181241 1.192074847720173e-07 1.000  3 556 2.47
226 1547181243 1.192074847720173e-07 1.000  2 558 2.46
227 1547181248 1.192074847720173e-07 1.000  5 563 2.48
228 1547181255 1.192074847720173e-07 1.000  7 570 2.50
229 1547181261 1.192074847720173e-07 1.000  6 576 2.51
230 1547181261 1.192074847720173e-07 1.000  0 576 2.50
231 1547181262 1.192074847720173e-07 1.000  1 577 2.49
232 1547181263 1.192074847720173e-07 1.000  1 578 2.49
233 1547181268 1.192074847720173e-07 1.000  5 583 2.50
234 1547181270 1.192074847720173e-07 1.000  2 585 2.50
235 1547181271 1.192074847720173e-07 1.000  1 586 2.49
236 1547181276 1.192074847720173e-07 1.000  5 591 2.50
237 1547181277 1.192074847720173e-07 1.000  1 592 2.49
238 1547181278 1.192074847720173e-07 1.000  1 593 2.49
239 1547181281 1.192074847720173e-07 1.000  3 596 2.49
240 1547181282 1.192074847720173e-07 1.000  1 597 2.48
241 1547181286 1.192074847720173e-07 1.000  4 601 2.49
242 1547181287 1.192074847720173e-07 1.000  1 602 2.48
243 1547181287 1.192074847720173e-07 1.000  0 602 2.47
244 1547181289 1.192074847720173e-07 1.000  2 604 2.47
245 1547181290 1.192074847720173e-07 1.000  1 605 2.46
246 1547181291 1.192074847720173e-07 1.000  1 606 2.46
247 1547181294 1.192074847720173e-07 1.000  3 609 2.46
248 1547181296 1.192074847720173e-07 1.000  2 611 2.46
249 1547181297 1.192074847720173e-07 1.000  1 612 2.45
250 1547181298 1.192074847720173e-07 1.000  1 613 2.45
251 1547181299 1.192074847720173e-07 1.000  1 614 2.44
252 1547181301 1.192074847720173e-07 1.000  2 616 2.44
253 1547181302 1.192074847720173e-07 1.000  1 617 2.43
254 1547181304 1.192074847720173e-07 1.000  2 619 2.43
255 1547181304 1.192074847720173e-07 1.000  0 619 2.42
256 1547181305 1.192074847720173e-07 1.000  1 620 2.42
257 1547181307 1.419136900706638e-07 1.190  2 622 2.42
258 1547181308 1.420027840370158e-07 1.191  1 623 2.41
259 1547181312 1.420922927979902e-07 1.191  4 627 2.42
260 1547181312 1.421821974950723e-07 1.192  0 627 2.41
261 1547181314 1.422725196592944e-07 1.193  2 629 2.40
262 1547181315 1.423632606654043e-07 1.194  1 630 2.40
263 1547181323 1.424544218970229e-07 1.195  8 638 2.42
264 1547181323 1.425459844270323e-07 1.195  0 638 2.41
265 1547181324 1.426379699241736e-07 1.196  1 639 2.41
266 1547181325 1.427304001708991e-07 1.197  1 640 2.40
267 1547181330 1.428232358684517e-07 1.198  5 645 2.41
268 1547181341 1.429164987911849e-07 1.198 11 656 2.44
269 1547181343 1.430101903767743e-07 1.199  2 658 2.44
270 1547181344 1.431043120721831e-07 1.200  1 659 2.44
271 1547181348 1.431988858399541e-07 1.201  4 663 2.44
272 1547181351 1.432938721605617e-07 1.202  3 666 2.44
273 1547181351 1.433893135491687e-07 1.202  0 666 2.43
274 1547181353 1.434851909847076e-07 1.203  2 668 2.43
275 1547181357 1.435815265779115e-07 1.204  4 672 2.44
276 1547181359 1.436783012728422e-07 1.205  2 674 2.44
277 1547181366 1.437755165841029e-07 1.206  7 681 2.45
278 1547181367  1.43873194735907e-07 1.206  1 682 2.45
279 1547181373 1.439713166191992e-07 1.207  6 688 2.46
280 1547181375 1.440699045350782e-07 1.208  2 690 2.46
281 1547181385  1.44168960123834e-07 1.209 10 700 2.49
282 1547181399 1.442684850367403e-07 1.210 14 714 2.53
283 1547181401 1.443684600935576e-07 1.211  2 716 2.53
284 1547181412 1.444689077522964e-07 1.211 11 727 2.55
285 1547181417 1.445698296971689e-07 1.212  5 732 2.56
286 1547181420 1.446712066935958e-07 1.213  3 735 2.56
287 1547181421 1.447730822791189e-07 1.214  1 736 2.56
288 1547181422 1.448754372713016e-07 1.215  1 737 2.55
289 1547181425 1.449782733999863e-07 1.216  3 740 2.56
290 1547181426 1.450815924066237e-07 1.217  1 741 2.55
291 1547181426 1.451853960443545e-07 1.217  0 741 2.54
292 1547181429 1.452896860780917e-07 1.218  3 744 2.54
293 1547181431 1.453944854244802e-07 1.219  2 746 2.54
294 1547181432 1.454997747936036e-07 1.220  1 747 2.54
295 1547181436 1.456055559866911e-07 1.221  4 751 2.54
296 1547181442 1.457118520493501e-07 1.222  6 757 2.55
297 1547181443 1.458186436371191e-07 1.223  1 758 2.55
298 1547181445 1.459259538830376e-07 1.224  2 760 2.55
299 1547181449  1.46033784732247e-07 1.225  4 764 2.55
300 1547181450  1.46142116785546e-07 1.225  1 765 2.55
301 1547181451  1.46250973309366e-07 1.226  1 766 2.54
302 1547181451 1.463603348674478e-07 1.227  0 766 2.53
303 1547181460  1.46470246270179e-07 1.228  9 775 2.55
304 1547181466 1.465806666547843e-07 1.229  6 781 2.56
305 1547181472 1.466916409882851e-07 1.230  6 787 2.58
306 1547181475 1.468031283065615e-07 1.231  3 790 2.58
307 1547181480 1.469151521507292e-07 1.232  5 795 2.58
308 1547181487  1.47027736207476e-07 1.233  7 802 2.60
309 1547181498 1.471408393587353e-07 1.234 11 813 2.63
310 1547181499 1.472545069712728e-07 1.235  1 814 2.62
311 1547181500 1.473687195409538e-07 1.236  1 815 2.62
312 1547181506 1.474835009475867e-07 1.237  6 821 2.63
313 1547181507 1.475988316504749e-07 1.238  1 822 2.62
314 1547181511  1.47714713808115e-07 1.239  4 826 2.63
315 1547181513 1.478311714484775e-07 1.240  2 828 2.62
316 1547181519 1.479482068641821e-07 1.241  6 834 2.63
317 1547181522 1.480658004405228e-07 1.242  3 837 2.64
318 1547181522 1.481839543982021e-07 1.243  0 837 2.63
319 1547181532 1.483027149615308e-07 1.244 10 847 2.65
320 1547181532 1.484220405360043e-07 1.245  0 847 2.64
321 1547181534 1.485419554555892e-07 1.246  2 849 2.64
322 1547181534 1.486624621125611e-07 1.247  0 849 2.63
323 1547181541 1.487835629164608e-07 1.248  7 856 2.65
324 1547181544  1.48905260294229e-07 1.249  3 859 2.65
325 1547181546 1.490275566903422e-07 1.250  2 861 2.64
326 1547181547 1.491504768131512e-07 1.251  1 862 2.64
327 1547181558 1.492739786870731e-07 1.252 11 873 2.66
328 1547181562 1.493981093397112e-07 1.253  4 877 2.67
329 1547181568 1.495228490415121e-07 1.254  6 883 2.68
330 1547181574  1.49648222722295e-07 1.255  6 889 2.69
331 1547181576 1.497742106158491e-07 1.256  2 891 2.69
332 1547181581 1.499008152946342e-07 1.257  5 896 2.69
333 1547181588 1.500280618585546e-07 1.258  7 903 2.71
334 1547181592 1.501559530327442e-07 1.259  4 907 2.71
335 1547181593 1.502844689768954e-07 1.260  1 908 2.71
336 1547181593 1.504136575896562e-07 1.261  0 908 2.70
337 1547181598 1.505434764468032e-07 1.262  5 913 2.70
338 1547181600 1.506739509408583e-07 1.263  2 915 2.70
339 1547181601  1.50805061157051e-07 1.265  1 916 2.70
340 1547181607   1.5093685538956e-07 1.266  6 922 2.71
341 1547181609 1.510693138056553e-07 1.267  2 924 2.70
342 1547181611 1.512024392971062e-07 1.268  2 926 2.70
343 1547181612 1.513362347773761e-07 1.269  1 927 2.70
344 1547181615 1.514707261255299e-07 1.270  3 930 2.70
345 1547181618 1.516058934371593e-07 1.271  3 933 2.70
346 1547181622 1.517417396926238e-07 1.272  4 937 2.70
347 1547181627 1.518782909620767e-07 1.274  5 942 2.71
348 1547181627  1.52015527286966e-07 1.275  0 942 2.70
349 1547181628 1.521534748672764e-07 1.276  1 943 2.70
350 1547181628 1.522921137083479e-07 1.277  0 943 2.69
351 1547181629  1.52431470141792e-07 1.278  1 944 2.68
352 1547181630 1.525715474150686e-07 1.279  1 945 2.68
353 1547181631 1.527123488007755e-07 1.281  1 946 2.67
354 1547181634 1.528538775968646e-07 1.282  3 949 2.68
355 1547181636 1.529961137186881e-07 1.283  2 951 2.67
356 1547181639 1.531391072881296e-07 1.284  3 954 2.67
357 1547181640 1.532828383158584e-07 1.285  1 955 2.67
358 1547181641 1.534273102034458e-07 1.287  1 956 2.67
359 1547181646 1.535725263789315e-07 1.288  5 961 2.67
360 1547181658 1.537184902970544e-07 1.289 12 973 2.70
361 1547181661 1.538652291143517e-07 1.290  3 976 2.70
362 1547181665 1.540127227556096e-07 1.291  4 980 2.70
363 1547181667 1.541609985238763e-07 1.293  2 982 2.70
364 1547181671 1.543100363098502e-07 1.294  4 986 2.70
365 1547181683 1.544598635652101e-07 1.295 12 998 2.73
366 1547181687 1.546104840512117e-07 1.296  4 1002 2.73
367 1547181689 1.547619015592403e-07 1.298  2 1004 2.73
368 1547181689 1.549140959123336e-07 1.299  0 1004 2.72
369 1547181690 1.550670948668345e-07 1.300  1 1005 2.72
370 1547181696 1.552209023052577e-07 1.302  6 1011 2.73
371 1547181706  1.55375546283265e-07 1.303 10 1021 2.75
372 1547181708 1.555309825105755e-07 1.304  2 1023 2.75
373 1547181711 1.556872632970142e-07 1.306  3 1026 2.75
374 1547181713 1.558443442228536e-07 1.307  2 1028 2.74
375 1547181719 1.560022778569231e-07 1.308  6 1034 2.75
376 1547181719 1.561610684220694e-07 1.309  0 1034 2.75
377 1547181721 1.563206957394672e-07 1.311  2 1036 2.74
378 1547181728 1.564811884381386e-07 1.312  7 1043 2.75
379 1547181731  1.56642526308269e-07 1.314  3 1046 2.75
380 1547181739 1.568047381487033e-07 1.315  8 1054 2.77
381 1547181748 1.569678037186456e-07 1.316  9 1063 2.79
382 1547181756 1.571317766801159e-07 1.318  8 1071 2.80
383 1547181757 1.572966121742416e-07 1.319  1 1072 2.79
384 1547181763 1.574623393483192e-07 1.320  6 1078 2.80
385 1547181768 1.576289875951877e-07 1.322  5 1083 2.81
386 1547181768 1.577965118566065e-07 1.323  0 1083 2.80
387 1547181769  1.57964966502376e-07 1.325  1 1084 2.80
388 1547181773 1.581343313465988e-07 1.326  4 1088 2.80
389 1547181780 1.583046110896506e-07 1.327  7 1095 2.81
390 1547181784 1.584758355862503e-07 1.329  4 1099 2.81
391 1547181786 1.586479846101075e-07 1.330  2 1101 2.81
392 1547181799 1.588210629819201e-07 1.332 13 1114 2.84
393 1547181799 1.589951261225724e-07 1.333  0 1114 2.83
394 1547181800 1.591701285972501e-07 1.335  1 1115 2.82
395 1547181809 1.593461007431597e-07 1.336  9 1124 2.84
396 1547181811 1.595230222689461e-07 1.338  2 1126 2.84
397 1547181815 1.597009492147923e-07 1.339  4 1130 2.84
398 1547181816     1.59879835873e-07 1.341  1 1131 2.84
399 1547181816 1.600597386010017e-07 1.342  0 1131 2.83
400 1547181819 1.602406372308036e-07 1.344  3 1134 2.83
401 1547181820 1.604225371453525e-07 1.345  1 1135 2.83
402 1547181823 1.606054437742177e-07 1.347  3 1138 2.83
403 1547181832  1.60789388447675e-07 1.348  9 1147 2.84
404 1547181834  1.60974350955347e-07 1.350  2 1149 2.84
405 1547181836 1.611603628437401e-07 1.351  2 1151 2.84
406 1547181836 1.613474038824226e-07 1.353  0 1151 2.83
407 1547181840 1.615355058377299e-07 1.355  4 1155 2.83
408 1547181843 1.617246746148448e-07 1.356  3 1158 2.83
409 1547181843 1.619149161714727e-07 1.358  0 1158 2.83
410 1547181844 1.621062365183811e-07 1.359  1 1159 2.82
411 1547181846    1.622986153787e-07 1.361  2 1161 2.82
412 1547181848 1.624921114906161e-07 1.363  2 1163 2.82
413 1547181856 1.626867047485618e-07 1.364  8 1171 2.83
414 1547181861 1.628824013810908e-07 1.366  5 1176 2.84
415 1547181866 1.630792076726248e-07 1.368  5 1181 2.84
416 1547181867 1.632771566238696e-07 1.369  1 1182 2.84
417 1547181869 1.634762548278851e-07 1.371  2 1184 2.83
418 1547181872 1.636764821476871e-07 1.373  3 1187 2.83
419 1547181873 1.638778450997954e-07 1.374  1 1188 2.83
420 1547181874 1.640803771823946e-07 1.376  1 1189 2.83
421 1547181878 1.642841122207292e-07 1.378  4 1193 2.83
422 1547181881 1.644890032013236e-07 1.379  3 1196 2.83
423 1547181887 1.646950840091047e-07 1.381  6 1202 2.84
